band_prefix,band_suffix,band_n,sex,territory,year,month,day,presence_absence
2431,85498,243185498,female,2,2014,7,24,0
2431,85215,243185215,female,3,2014,4,15,NA
2431,85165,243185165,male,3,2014,4,15,1
2431,85165,243185165,male,3,2014,4,23,1
2431,85215,243185215,female,3,2014,4,23,0
2431,85165,243185165,male,3,2014,4,25,1
2431,85215,243185215,female,3,2014,4,25,1
2431,85215,243185215,female,3,2014,4,28,NA
2431,85165,243185165,male,3,2014,4,28,1
2431,85165,243185165,male,3,2014,4,29,1
2431,85215,243185215,female,3,2014,4,29,0
2431,85215,243185215,female,3,2014,4,30,NA
2431,85165,243185165,male,3,2014,4,30,1
2431,85215,243185215,female,3,2014,5,6,NA
2431,85165,243185165,male,3,2014,5,6,1
2431,85165,243185165,male,3,2014,5,12,1
2431,85215,243185215,female,3,2014,5,12,1
2431,85165,243185165,male,3,2014,5,15,NA
2431,85215,243185215,female,3,2014,5,15,NA
2431,85165,243185165,male,3,2014,5,16,1
2431,85215,243185215,female,3,2014,5,16,1
2431,85165,243185165,male,3,2014,5,22,NA
2431,85215,243185215,female,3,2014,5,22,NA
2431,85215,243185215,female,3,2014,5,22,1
2431,85165,243185165,male,3,2014,5,22,0
2431,85165,243185165,male,3,2014,5,31,1
2431,85215,243185215,female,3,2014,5,31,0
2431,85165,243185165,male,3,2014,6,3,1
2431,85215,243185215,female,3,2014,6,3,1
2431,85165,243185165,male,3,2014,7,6,1
2431,85215,243185215,female,3,2014,7,6,0
2431,85165,243185165,male,3,2014,7,15,1
2431,85215,243185215,female,3,2014,7,15,0
2431,85165,243185165,male,3,2014,7,24,0
2431,85215,243185215,female,3,2014,7,24,0
2431,85137,243185137,male,4,2014,4,15,1
2431,85156,243185156,female,4,2014,4,15,0
2431,85137,243185137,male,4,2014,4,23,1
2431,85156,243185156,female,4,2014,4,23,1
2431,85137,243185137,male,4,2014,4,29,1
2431,85156,243185156,female,4,2014,4,29,1
2431,85137,243185137,male,4,2014,4,30,1
2431,85156,243185156,female,4,2014,4,30,1
2431,85137,243185137,male,4,2014,5,6,1
2431,85156,243185156,female,4,2014,5,6,1
2431,85137,243185137,male,4,2014,5,11,NA
2431,85156,243185156,female,4,2014,5,11,NA
2431,85137,243185137,male,4,2014,5,16,NA
2431,85156,243185156,female,4,2014,5,16,1
2431,85137,243185137,male,4,2014,5,21,1
2431,85156,243185156,female,4,2014,5,21,1
2431,85137,243185137,male,4,2014,5,23,1
2431,85156,243185156,female,4,2014,5,23,1
2431,85137,243185137,male,4,2014,5,30,1
2431,85156,243185156,female,4,2014,5,30,1
2431,85137,243185137,male,4,2014,6,8,1
2431,85156,243185156,female,4,2014,6,8,1
2431,85137,243185137,male,4,2014,6,11,1
2431,85156,243185156,female,4,2014,6,11,1
2431,85137,243185137,male,4,2014,6,15,1
2431,85156,243185156,female,4,2014,6,15,1
2431,85137,243185137,male,4,2014,6,20,1
2431,85156,243185156,female,4,2014,6,20,1
2431,85137,243185137,male,4,2014,6,23,1
2431,85156,243185156,female,4,2014,6,23,1
2431,85137,243185137,male,4,2014,6,28,1
2431,85156,243185156,female,4,2014,6,28,1
2431,85137,243185137,male,4,2014,7,3,NA
2431,85156,243185156,female,4,2014,7,3,0
2431,85137,243185137,male,4,2014,7,7,1
2431,85156,243185156,female,4,2014,7,7,1
2431,85137,243185137,male,4,2014,7,10,1
2431,85156,243185156,female,4,2014,7,10,0
2431,85137,243185137,male,4,2014,7,15,1
2431,85156,243185156,female,4,2014,7,15,0
,,mrodb,male,5,2014,5,29,1
,,mrodb,male,5,2014,6,4,1
,,mrodb,male,5,2014,6,10,1
,,mrodb,male,5,2014,6,16,1
,,mrodb,male,5,2014,6,22,1
,,mrodb,male,5,2014,6,24,1
,,mrodb,male,5,2014,7,1,0
,,mrodb,male,5,2014,7,9,1
2431,85379,243185379,male,6,2014,4,15,1
2431,85186,243185186,female,6,2014,4,15,1
2431,85379,243185379,male,6,2014,4,23,1
2431,85186,243185186,female,6,2014,4,23,1
2431,85379,243185379,male,6,2014,4,29,1
2431,85186,243185186,female,6,2014,4,29,1
2431,85379,243185379,male,6,2014,5,6,1
2431,85186,243185186,female,6,2014,5,6,1
2431,85379,243185379,male,6,2014,5,11,1
2431,85186,243185186,female,6,2014,5,11,0
2431,85379,243185379,male,6,2014,5,14,NA
2431,85186,243185186,female,6,2014,5,14,NA
2431,85379,243185379,male,6,2014,5,21,1
2431,85186,243185186,female,6,2014,5,21,0
2431,85379,243185379,male,6,2014,5,29,1
2431,85186,243185186,female,6,2014,5,29,1
2431,85379,243185379,male,6,2014,5,31,1
2431,85186,243185186,female,6,2014,5,31,1
2431,85379,243185379,male,6,2014,6,15,1
2431,85186,243185186,female,6,2014,6,15,1
2431,85379,243185379,male,6,2014,6,25,1
2431,85186,243185186,female,6,2014,6,25,1
2431,85379,243185379,male,6,2014,6,30,1
2431,85186,243185186,female,6,2014,6,30,1
2431,85379,243185379,male,6,2014,7,5,1
2431,85186,243185186,female,6,2014,7,5,1
2431,85379,243185379,male,6,2014,7,8,NA
2431,85186,243185186,female,6,2014,7,8,NA
2431,85186,243185186,female,6,2014,7,10,NA
2431,85379,243185379,male,6,2014,7,10,1
2431,85379,243185379,male,6,2014,7,15,1
2431,85186,243185186,female,6,2014,7,15,0
2431,85424,243185424,female,7,2014,4,15,NA
2431,85202,243185202,male,7,2014,4,15,1
2431,85202,243185202,male,7,2014,4,23,1
2431,85424,243185424,female,7,2014,4,23,0
2431,85202,243185202,male,7,2014,4,25,1
2431,85424,243185424,female,7,2014,4,25,1
2431,85202,243185202,male,7,2014,4,29,NA
2431,85424,243185424,female,7,2014,4,29,1
2431,85202,243185202,male,7,2014,5,5,1
2431,85424,243185424,female,7,2014,5,5,1
2431,85202,243185202,male,7,2014,5,11,1
2431,85424,243185424,female,7,2014,5,11,1
2431,85202,243185202,male,7,2014,5,21,1
2431,85424,243185424,female,7,2014,5,21,1
2431,85202,243185202,male,7,2014,5,29,1
2431,85424,243185424,female,7,2014,5,29,1
2431,85202,243185202,male,7,2014,6,6,1
2431,85424,243185424,female,7,2014,6,6,1
2431,85202,243185202,male,7,2014,6,11,1
2431,85424,243185424,female,7,2014,6,11,1
2431,85202,243185202,male,7,2014,6,15,1
2431,85424,243185424,female,7,2014,6,15,1
2431,85202,243185202,male,7,2014,6,20,1
2431,85424,243185424,female,7,2014,6,20,1
2431,85202,243185202,male,7,2014,6,23,1
2431,85424,243185424,female,7,2014,6,23,0
2431,85202,243185202,male,7,2014,6,26,1
2431,85424,243185424,female,7,2014,6,26,1
2431,85202,243185202,male,7,2014,6,30,1
2431,85424,243185424,female,7,2014,6,30,0
2431,85202,243185202,male,7,2014,7,4,1
2431,85424,243185424,female,7,2014,7,4,1
2431,85202,243185202,male,7,2014,7,10,1
2431,85424,243185424,female,7,2014,7,10,0
2431,85202,243185202,male,7,2014,7,14,0
2431,85424,243185424,female,7,2014,7,14,0
2431,85202,243185202,male,7,2014,7,15,1
2431,85424,243185424,female,7,2014,7,15,1
2431,85164,243185164,male,8,2014,4,15,1
2431,85142,243185142,female,8,2014,4,15,1
2431,85164,243185164,male,8,2014,4,23,1
2431,85142,243185142,female,8,2014,4,23,1
2431,85164,243185164,male,8,2014,4,25,1
2431,85142,243185142,female,8,2014,4,25,1
2431,85164,243185164,male,8,2014,5,5,1
2431,85142,243185142,female,8,2014,5,5,1
2431,85164,243185164,male,8,2014,5,11,NA
2431,85142,243185142,female,8,2014,5,11,NA
2431,85164,243185164,male,8,2014,5,15,NA
2431,85142,243185142,female,8,2014,5,15,NA
2431,85164,243185164,male,8,2014,5,17,1
2431,85142,243185142,female,8,2014,5,17,1
2431,85164,243185164,male,8,2014,5,20,1
2431,85142,243185142,female,8,2014,5,20,1
2431,85142,243185142,female,8,2014,5,28,NA
2431,85164,243185164,male,8,2014,5,28,1
2431,85164,243185164,male,8,2014,5,30,1
2431,85142,243185142,female,8,2014,5,30,1
2431,85164,243185164,male,8,2014,6,18,1
2431,85142,243185142,female,8,2014,6,18,0
2431,85164,243185164,male,8,2014,6,19,1
2431,85142,243185142,female,8,2014,6,19,0
2431,85164,243185164,male,8,2014,6,20,1
2431,85142,243185142,female,8,2014,6,20,0
2431,85164,243185164,male,8,2014,6,23,1
2431,85142,243185142,female,8,2014,6,23,0
2431,85164,243185164,male,8,2014,6,26,1
2431,85142,243185142,female,8,2014,6,26,1
2431,85164,243185164,male,8,2014,6,30,1
2431,85142,243185142,female,8,2014,6,30,1
2431,85164,243185164,male,8,2014,7,5,1
2431,85142,243185142,female,8,2014,7,5,0
2431,85164,243185164,male,8,2014,7,8,0
2431,85142,243185142,female,8,2014,7,8,0
2431,85142,243185142,female,8,2014,7,15,1
2431,85164,243185164,male,8,2014,7,15,0
2431,85141,243185141,male,9,2014,4,15,1
2431,85481,243185481,female,9,2014,4,15,1
2431,85141,243185141,male,9,2014,4,23,1
2431,85481,243185481,female,9,2014,4,23,1
2431,85141,243185141,male,9,2014,4,29,1
2431,85481,243185481,female,9,2014,4,29,1
2431,85141,243185141,male,9,2014,5,1,1
2431,85481,243185481,female,9,2014,5,1,1
2431,85141,243185141,male,9,2014,5,7,1
2431,85481,243185481,female,9,2014,5,7,1
2431,85141,243185141,male,9,2014,5,9,1
2431,85481,243185481,female,9,2014,5,9,1
2431,85141,243185141,male,9,2014,5,17,1
2431,85481,243185481,female,9,2014,5,17,1
2431,85141,243185141,male,9,2014,5,20,1
2431,85481,243185481,female,9,2014,5,20,1
2431,85141,243185141,male,9,2014,5,26,NA
2431,85481,243185481,female,9,2014,5,26,NA
2431,85141,243185141,male,9,2014,6,1,1
2431,85481,243185481,female,9,2014,6,1,1
2431,85141,243185141,male,9,2014,6,11,1
2431,85481,243185481,female,9,2014,6,11,1
2431,85141,243185141,male,9,2014,6,12,0
2431,85481,243185481,female,9,2014,6,12,0
2431,85141,243185141,male,9,2014,6,18,1
2431,85481,243185481,female,9,2014,6,18,1
2431,85141,243185141,male,9,2014,6,28,1
2431,85481,243185481,female,9,2014,6,28,1
2431,85141,243185141,male,9,2014,7,3,1
2431,85481,243185481,female,9,2014,7,3,0
2431,85141,243185141,male,9,2014,7,7,1
2431,85481,243185481,female,9,2014,7,7,0
2431,85481,243185481,female,9,2014,7,10,NA
2431,85141,243185141,male,9,2014,7,10,1
2431,85141,243185141,male,9,2014,7,15,0
2431,85481,243185481,female,9,2014,7,15,0
2431,85141,243185141,male,9,2014,7,25,1
2431,85481,243185481,female,9,2014,7,25,0
2431,85140,243185140,male,10,2014,4,15,1
,,NA,female,10,2014,4,15,0
2431,85140,243185140,male,10,2014,4,26,1
,,NA,female,10,2014,4,26,0
,,NA,female,10,2014,4,29,NA
2431,85140,243185140,male,10,2014,4,29,1
,,NA,female,10,2014,5,6,NA
2431,85140,243185140,male,10,2014,5,6,1
,,NA,female,10,2014,5,13,NA
2431,85140,243185140,male,10,2014,5,13,1
,,NA,female,10,2014,5,14,NA
2431,85140,243185140,male,10,2014,5,14,1
2431,85140,243185140,male,10,2014,5,20,1
,,NA,female,10,2014,5,20,1
2431,85140,243185140,male,10,2014,5,26,1
,,NA,female,10,2014,5,26,0
2431,85140,243185140,male,10,2014,6,1,1
,,NA,female,10,2014,6,1,0
,,NA,female,10,2014,6,7,NA
2431,85140,243185140,male,10,2014,6,7,1
,,NA,female,10,2014,6,14,NA
2431,85140,243185140,male,10,2014,6,14,1
2431,85140,243185140,male,10,2014,6,20,1
,,NA,female,10,2014,6,20,0
2431,85140,243185140,male,10,2014,6,26,1
,,NA,female,10,2014,6,26,0
,,NA,female,10,2014,7,2,NA
2431,85140,243185140,male,10,2014,7,2,0
,,NA,female,10,2014,7,9,NA
2431,85140,243185140,male,10,2014,7,9,1
,,NA,female,10,2014,7,24,NA
2431,85140,243185140,male,10,2014,7,24,1
2431,85155,243185155,male,11,2014,4,15,1
2431,85157,243185157,female,11,2014,4,15,1
2431,85155,243185155,male,11,2014,4,24,1
2431,85157,243185157,female,11,2014,4,24,1
2431,85155,243185155,male,11,2014,4,26,1
2431,85157,243185157,female,11,2014,4,26,1
2431,85155,243185155,male,11,2014,4,28,1
2431,85157,243185157,female,11,2014,4,28,1
2431,85155,243185155,male,11,2014,4,29,1
2431,85157,243185157,female,11,2014,4,29,1
2431,85157,243185157,female,11,2014,5,5,NA
2431,85155,243185155,male,11,2014,5,5,1
2431,85155,243185155,male,11,2014,5,11,1
2431,85157,243185157,female,11,2014,5,11,1
2431,85155,243185155,male,11,2014,5,20,1
2431,85157,243185157,female,11,2014,5,20,1
2431,85155,243185155,male,11,2014,5,24,1
2431,85157,243185157,female,11,2014,5,24,1
2431,85157,243185157,female,11,2014,6,1,1
2431,85155,243185155,male,11,2014,6,1,0
2431,85155,243185155,male,11,2014,6,11,1
2431,85157,243185157,female,11,2014,6,11,1
2431,85155,243185155,male,11,2014,6,16,1
2431,85157,243185157,female,11,2014,6,16,1
2431,85155,243185155,male,11,2014,6,26,1
2431,85157,243185157,female,11,2014,6,26,1
2431,85155,243185155,male,11,2014,7,1,1
2431,85157,243185157,female,11,2014,7,1,0
2431,85155,243185155,male,11,2014,7,3,1
2431,85157,243185157,female,11,2014,7,3,1
2431,85155,243185155,male,11,2014,7,7,0
2431,85157,243185157,female,11,2014,7,7,0
2431,85155,243185155,male,11,2014,7,11,0
2431,85157,243185157,female,11,2014,7,11,0
2431,85155,243185155,male,11,2014,7,14,0
2431,85157,243185157,female,11,2014,7,14,0
2431,85155,243185155,male,11,2014,7,24,0
2431,85157,243185157,female,11,2014,7,24,0
2431,85185,243185185,male,12,2014,4,12,1
2431,85185,243185185,male,12,2014,5,4,1
2431,85185,243185185,male,12,2014,5,10,1
2431,85185,243185185,male,12,2014,5,16,1
2431,85185,243185185,male,12,2014,5,22,0
2431,85185,243185185,male,12,2014,5,23,NA
2431,85185,243185185,male,12,2014,5,30,0
2261,89486,226189486,male,13,2014,4,10,NA
2241,30572,224130572,female,13,2014,4,10,1
2261,89486,226189486,male,13,2014,4,15,1
2241,30572,224130572,female,13,2014,4,15,1
2261,89486,226189486,male,13,2014,4,22,NA
2241,30572,224130572,female,13,2014,4,22,1
2261,89486,226189486,male,13,2014,5,3,1
2241,30572,224130572,female,13,2014,5,3,1
2261,89486,226189486,male,13,2014,5,12,1
2241,30572,224130572,female,13,2014,5,12,1
2261,89486,226189486,male,13,2014,5,13,NA
2241,30572,224130572,female,13,2014,5,13,NA
2261,89486,226189486,male,13,2014,5,21,NA
2241,30572,224130572,female,13,2014,5,21,NA
2431,85185,243185185,male,13,2014,5,22,1
2241,30572,224130572,female,13,2014,5,22,0
2431,85185,243185185,male,13,2014,5,23,1
2241,30572,224130572,female,13,2014,5,23,1
2431,85185,243185185,male,13,2014,6,5,1
2241,30572,224130572,female,13,2014,6,5,1
2431,85185,243185185,male,13,2014,6,12,0
2241,30572,224130572,female,13,2014,6,12,0
2431,85185,243185185,male,13,2014,6,23,1
2241,30572,224130572,female,13,2014,6,23,1
2431,85185,243185185,male,13,2014,6,24,1
2241,30572,224130572,female,13,2014,6,24,1
2241,30572,224130572,female,13,2014,6,26,NA
2431,85185,243185185,male,13,2014,6,26,1
2431,85185,243185185,male,13,2014,6,30,NA
2241,30572,224130572,female,13,2014,6,30,1
2431,85185,243185185,male,13,2014,7,4,1
2241,30572,224130572,female,13,2014,7,4,0
2431,85185,243185185,male,13,2014,7,7,1
2241,30572,224130572,female,13,2014,7,7,1
2431,85185,243185185,male,13,2014,7,9,1
2241,30572,224130572,female,13,2014,7,9,0
2241,30572,224130572,female,13,2014,7,11,1
2431,85185,243185185,male,13,2014,7,11,0
2431,85185,243185185,male,13,2014,7,14,0
2241,30572,224130572,female,13,2014,7,14,0
2431,85185,243185185,male,13,2014,7,15,0
2241,30572,224130572,female,13,2014,7,15,0
2431,85185,243185185,male,13,2014,7,24,1
2241,30572,224130572,female,13,2014,7,24,0
2261,89497,226189497,male,14,2014,4,15,0
2431,85162,243185162,female,14,2014,4,15,0
2261,89497,226189497,male,14,2014,4,24,0
2431,85162,243185162,female,14,2014,4,24,0
2261,89497,226189497,male,14,2014,4,29,1
2431,85162,243185162,female,14,2014,4,29,1
2261,89497,226189497,male,14,2014,5,6,1
2431,85162,243185162,female,14,2014,5,6,1
2261,89497,226189497,male,14,2014,5,16,NA
2431,85162,243185162,female,14,2014,5,16,NA
2261,89497,226189497,male,14,2014,5,24,1
2431,85162,243185162,female,14,2014,5,24,1
2261,89497,226189497,male,14,2014,6,1,1
2431,85162,243185162,female,14,2014,6,1,0
2431,85162,243185162,female,14,2014,6,5,1
2261,89497,226189497,male,14,2014,6,5,0
2261,89497,226189497,male,14,2014,6,13,1
2431,85162,243185162,female,14,2014,6,13,0
2431,85162,243185162,female,14,2014,6,14,NA
2261,89497,226189497,male,14,2014,6,14,1
2431,85162,243185162,female,14,2014,6,17,NA
2261,89497,226189497,male,14,2014,6,17,1
2431,85162,243185162,female,14,2014,6,24,NA
2261,89497,226189497,male,14,2014,6,24,1
2431,85162,243185162,female,14,2014,7,1,NA
2261,89497,226189497,male,14,2014,7,1,0
2261,89497,226189497,male,14,2014,7,7,1
2431,85162,243185162,female,14,2014,7,7,0
2261,89217,226189217,male,15,2014,4,15,1
2261,89242,226189242,female,15,2014,4,15,1
2261,89217,226189217,male,15,2014,4,22,1
2261,89242,226189242,female,15,2014,4,22,1
2261,89217,226189217,male,15,2014,4,24,1
2261,89242,226189242,female,15,2014,4,24,1
2261,89217,226189217,male,15,2014,4,26,1
2261,89242,226189242,female,15,2014,4,26,1
2261,89217,226189217,male,15,2014,4,28,1
2261,89242,226189242,female,15,2014,4,28,1
2261,89217,226189217,male,15,2014,4,29,1
2261,89242,226189242,female,15,2014,4,29,1
2261,89217,226189217,male,15,2014,5,2,NA
2261,89242,226189242,female,15,2014,5,2,NA
2261,89217,226189217,male,15,2014,5,7,1
2261,89242,226189242,female,15,2014,5,7,1
2261,89217,226189217,male,15,2014,5,11,1
2261,89242,226189242,female,15,2014,5,11,0
2261,89217,226189217,male,15,2014,5,14,1
2261,89242,226189242,female,15,2014,5,14,1
2261,89242,226189242,female,15,2014,5,24,NA
2261,89217,226189217,male,15,2014,5,24,1
2261,89217,226189217,male,15,2014,5,26,1
2261,89242,226189242,female,15,2014,5,26,1
2261,89217,226189217,male,15,2014,6,1,1
2261,89242,226189242,female,15,2014,6,1,0
2261,89217,226189217,male,15,2014,6,7,NA
2261,89242,226189242,female,15,2014,6,7,0
2261,89217,226189217,male,15,2014,6,8,NA
2261,89242,226189242,female,15,2014,6,8,1
2261,89217,226189217,male,15,2014,6,9,1
2261,89242,226189242,female,15,2014,6,9,1
2261,89217,226189217,male,15,2014,6,23,NA
2261,89242,226189242,female,15,2014,6,23,NA
2261,89217,226189217,male,15,2014,6,30,NA
2261,89242,226189242,female,15,2014,6,30,1
2261,89217,226189217,male,15,2014,7,8,0
2261,89242,226189242,female,15,2014,7,8,0
2261,89217,226189217,male,15,2014,7,9,1
2261,89242,226189242,female,15,2014,7,9,1
2261,89242,226189242,female,15,2014,7,14,1
2261,89217,226189217,male,15,2014,7,14,0
2261,89217,226189217,male,15,2014,7,24,1
2261,89242,226189242,female,15,2014,7,24,1
2431,85372,243185372,male,16,2014,4,15,1
2261,89123,226189123,female,16,2014,4,15,1
2431,85372,243185372,male,16,2014,4,23,NA
2261,89123,226189123,female,16,2014,4,23,1
2431,85372,243185372,male,16,2014,4,29,NA
2261,89123,226189123,female,16,2014,4,29,1
2431,85372,243185372,male,16,2014,5,6,1
2261,89123,226189123,female,16,2014,5,6,1
2431,85372,243185372,male,16,2014,5,13,1
2261,89123,226189123,female,16,2014,5,13,1
2431,85372,243185372,male,16,2014,5,15,1
2261,89123,226189123,female,16,2014,5,15,1
2431,85372,243185372,male,16,2014,5,23,1
2261,89123,226189123,female,16,2014,5,23,1
2431,85372,243185372,male,16,2014,5,28,1
2261,89123,226189123,female,16,2014,5,28,1
2431,85372,243185372,male,16,2014,5,29,1
2261,89123,226189123,female,16,2014,5,29,1
2431,85372,243185372,male,16,2014,6,1,1
2261,89123,226189123,female,16,2014,6,1,0
2431,85372,243185372,male,16,2014,6,2,1
2261,89123,226189123,female,16,2014,6,2,1
2431,85372,243185372,male,16,2014,6,13,1
2261,89123,226189123,female,16,2014,6,13,0
2431,85372,243185372,male,16,2014,6,17,1
2261,89123,226189123,female,16,2014,6,17,0
2431,85372,243185372,male,16,2014,6,19,1
2261,89123,226189123,female,16,2014,6,19,0
2431,85372,243185372,male,16,2014,6,21,1
2261,89123,226189123,female,16,2014,6,21,0
2431,85372,243185372,male,16,2014,6,23,1
2261,89123,226189123,female,16,2014,6,23,0
2261,89123,226189123,female,16,2014,6,28,1
2431,85372,243185372,male,16,2014,6,28,0
2431,85372,243185372,male,16,2014,7,4,1
2261,89123,226189123,female,16,2014,7,4,0
2431,85372,243185372,male,16,2014,7,9,1
2261,89123,226189123,female,16,2014,7,9,0
2431,85372,243185372,male,16,2014,7,14,0
2261,89123,226189123,female,16,2014,7,14,0
2431,85372,243185372,male,16,2014,7,15,0
2261,89123,226189123,female,16,2014,7,15,0
2431,85372,243185372,male,16,2014,7,25,0
2261,89123,226189123,female,16,2014,7,25,0
2431,85103,243185103,male,17,2014,4,15,1
2261,89260,226189260,female,17,2014,4,15,1
2431,85103,243185103,male,17,2014,4,16,1
2261,89260,226189260,female,17,2014,4,16,1
2431,85103,243185103,male,17,2014,4,24,1
2261,89260,226189260,female,17,2014,4,24,1
2431,85103,243185103,male,17,2014,4,29,NA
2261,89260,226189260,female,17,2014,4,29,1
2431,85103,243185103,male,17,2014,5,5,NA
2261,89260,226189260,female,17,2014,5,5,1
2431,85103,243185103,male,17,2014,5,6,1
2261,89260,226189260,female,17,2014,5,6,1
2431,85103,243185103,male,17,2014,5,14,1
2261,89260,226189260,female,17,2014,5,14,1
2431,85103,243185103,male,17,2014,5,24,1
2261,89260,226189260,female,17,2014,5,24,1
2431,85103,243185103,male,17,2014,5,28,1
2261,89260,226189260,female,17,2014,5,28,1
2431,85103,243185103,male,17,2014,6,15,1
2261,89260,226189260,female,17,2014,6,15,1
2431,85103,243185103,male,17,2014,6,25,1
2261,89260,226189260,female,17,2014,6,25,1
2431,85103,243185103,male,17,2014,6,30,1
2261,89260,226189260,female,17,2014,6,30,1
2431,85103,243185103,male,17,2014,7,2,1
2261,89260,226189260,female,17,2014,7,2,0
2431,85103,243185103,male,17,2014,7,6,1
2261,89260,226189260,female,17,2014,7,6,1
2431,85103,243185103,male,17,2014,7,8,1
2261,89260,226189260,female,17,2014,7,8,1
2261,89260,226189260,female,17,2014,7,14,1
2431,85103,243185103,male,17,2014,7,14,0
2431,85103,243185103,male,17,2014,7,24,1
2261,89260,226189260,female,17,2014,7,24,0
2261,89260,226189260,female,17,2014,7,25,1
2431,85103,243185103,male,17,2014,7,25,0
2431,85218,243185218,male,18,2014,4,23,1
2431,85218,243185218,male,18,2014,4,29,1
2431,85218,243185218,male,18,2014,5,6,1
2431,85218,243185218,male,18,2014,5,7,1
2431,85218,243185218,male,18,2014,5,17,1
